title,artist,popularity,release_date,acousticness,danceability,energy,loudness_db,vocalness,tempo_bpm,lyrics,release_date_int,lyrics_length,duration_ms,valence,artist_popularity,specific_genres,english_ratio,korean_ratio,dps,difficulty_level,difficulty_level_category
Everytime,첸 (CHEN),64,2016/02/25 0:00,0.483,0.514,0.736,-4.364,0.0321,90.002,"OH EVERY TIME I SEE YOU
그대 눈을 볼 때면
자꾸 가슴이 또 설레여와
내 운명이죠
세상 끝이라도
지켜주고 싶은 단 한 사람
BABY OHOHOHOH
OHOHOHOH
BABY OHOHOHOH
OH EVERY TIME I SEE YOU
그대 눈을 볼 때면
자꾸 가슴이 또 설레여와
내 운명이죠
세상 끝이라도
지켜주고 싶은 단 한 사람
그대 나를 바라볼 때
나를 보며 미소 질 때
난 심장이 멈출 것 같아요 난
그댄 어떤가요
난 정말 감당하기 힘든걸
온종일 그대 생각해
조금 멀리 우리 돌아왔지만
지금이라도 난 괜찮아
OH EVERY TIME I SEE YOU
그대 눈을 볼 때면
자꾸 가슴이 또 설레여와
내 운명이죠
세상 끝이라도
지켜주고 싶은 단 한 사람
날 떠나지 말아요
가끔은 알 수 없는 미래라 해도
날 믿고 기다려줄래요
워 나만의 그대여
내겐 전부라는 말
고백한 적이 있었나요
내 운명이죠
세상 끝이라도
지켜주고 싶은 너
BABY OHOHOHOH
사랑할래요
OHOHOHOH
니 눈빛과 니 미소와
그 향기까지도
BABY OHOHOHOH
기억해줘요
OHOHOHOH
언제나 우리 함께 있음을
i love u",1456358400,420,189355.0,0.495,58.0,k-pop,31.42857143,68.57142857,2.218056032,1.8153846153846154,중급
Good Parts (when the quality is bad but I am),LE SSERAFIM (르세라핌) ,64,2022/10/17 0:00,0.516,0.785,0.679,-4.907,0.0379,121.121,"I just wanna love myself 난
좋을 때도 나쁠 때도
Love my weakness
화려했던 기대와는 달리 왠지
볼품없다 해도
Find the good parts the good parts
얄궂은 phone 화면 위로
애꿎은 내 손가락만
틱 틱 oh my 기분은 falling down
Pic of mine zoom in out pretend I’m fine
I just wanna love myself 난
좋을 때도 나쁠 때도
Love my weakness
화려했던 기대와는 달리 왠지
볼품없다 해도
Find the good parts the good parts
Ooh good good ooh good good
Ooh 실수해도 좋아 find the good parts
Ooh good good ooh good good
Ooh 이대로도 좋아 find the good parts
모든 게 so blurry 허나 바랜 polaroid
그게 때로는 better than the 4K cam
흐릿한 내 맘을 아름답게 해
I just wanna love myself 난
좋을 때도 나쁠 때도
Love my weakness
화려했던 기대와는 달리 왠지
볼품없다 해도
Find the good parts the good parts
Like a film 아련히 남을
오늘을 wanna share
좀 흐릿한 나
창피한 reels 마주 볼 courage
그거면 충분해
‘Cause I don’t wanna blame my weakness
있는 그대로의 나를 사랑할래
화려했던 기대와는 달리 왠지
볼품없다 해도
Love my bad parts my bad parts
Ooh good good ooh good good
Ooh 실수해도 좋아 find the good parts
Ooh good good ooh good good
Ooh 이대로도 좋아 find the good parts
Good good ooh good good
Ooh 실수해도 좋아 find the good parts",1665964800,767,156354.0,0.616,81.0,k-pop,72.7154047,27.2845953,4.905534876,1.7435897435897436,초급
은방울,DANIEL,64,2020/02/14 0:00,0.74,0.567,0.391,-9.106,0.0268,123.909,"시간을 내 맘에 꼭 가득 안고 살아
지난 세월에 커져버린 그대가
나의 꽃이 되어 짙어져 버린 오늘이
그대에게 고마워
My love is a flower in your hands
우리의 시간이야
I’ll give you something
unforgettable
영원한 마음이야
그리운 시간들은 물끄러미
나를 바라보면서
새하얀 모습으로
내가 좋아하던 그때 우리는
여전히 그 자리에 있더라
My love is a flower in your hands
우리의 시간이야
I’ll give you something
unforgettable
영원한 마음이야
My love is a flower in your hands
우리의 시간이야
I’ll give you something
unforgettable
영원한 마음이야
My love is a flower in your hands
우리의 시간이야
I’ll give you something
unforgettable
영원한 마음이야",1581638400,380,297591.0,0.269,52.0,인디,61.05263158,38.94736842,1.276920337,1.9393939393939394,중급
Feel My Rhythm,Red Velvet (레드벨벳),64,2022/03/21 0:00,0.0648,0.412,0.94,-2.171,0.215,157.964,"Red Velvet

무도회를 뒤집어
작은 소란을 또 일으켜
This is gonna be a crazy night
(To-na-na-na-na-na-night)

등장부터 인사까지 파격적이게
우리 살짝 놀아볼까
솔직하게 Bae bae
지금부터 시작해 볼게
(Feel my vibe and sway)

꽃가루를 날려
폭죽을 더 크게 터트려
우릴 오만과 편견에 가두지 마
자유로워 지금

Feel my rhythm Come with me
상상해 봐 뭐든지
노래를 따라서 저 달빛에 춤을 춰
바로 지금 (Play my rhythm)

Follow follow my heartbeat
해가 떠올 때까지
Feel my rhythm 멈추지 말아 줘
이 순간을 놓지 마 Baby

차는 Old and Classic
(Just ride)
이제 조금 낯선 다른 차원까지
(Get loud)
상상할 수 없던 곳 시간 속
예고 없이 등장해
이 밤은 멋지고 우린
Fun and wild and brave

시선을 끄는 네 Motion
G-give me a new direction
끝없는 Black hole처럼
빠져드는 Sweet emotion
너를 태운 채 (Sway)
어디로든 떠날래 (Way)
온 세상 모든 경계를
다 휘저을래 (Oh yeah)

꽃가루를 날려
(흩날려)
Champagne을 더 크게 터트려
(마음껏)
더는 어제와 내일에 가두지 마
자유로워 지금

Feel my rhythm Come with me
상상해 봐 뭐든지
노래를 따라서 저 달빛에 춤을 춰
바로 지금 (Play my rhythm)

Follow follow my heartbeat
해가 떠올 때까지
Feel my rhythm 멈추지 말아 줘
이 순간을 놓지 마 Baby

온 세상이 멈추는 순간
What a what a feeling
어서 내 손을 잡아
(All right)
본 적 없던 Film
빠져드는 You and I
Next time 시계를 돌려
어디로 가볼까
Come on 또다시 시작해
You and I

Feel my rhythm Come with me
상상해 봐 뭐든지
노래를 따라서 저 달빛에 춤을 춰
바로 지금 (Play my rhythm)

Follow follow my heartbeat
해가 떠올 때까지
Feel my rhythm 끝나지 않는 꿈
이 순간을 놓지 마 Baby",1647820800,836,210253.0,0.423,72.0,k-pop,55.50239234,44.49760766,3.976162052,2.260869565217391,고급
Candy,NCT DREAM,64,2022/12/16 0:00,0.0538,0.65,0.964,-1.329,0.0348,120.008,"Candy
사실은 오늘 너와의
만남을 정리하고 싶어
널 만날 거야 이런 날 이해해
어렵게 맘 정한 거라
네게 말할 거지만
사실 오늘 아침에
그냥 나 생각한 거야
햇살에 일어나 보니
너무나 눈부셔
모든 게 다 변한 거야
널 향한 마음도
그렇지만 널 사랑 않는 게 아냐
이제는 나를 변화시킬 테니까
너 몰래 몰래 몰래
다른 여자들과 비교 비교했지
자꾸만 깨어지는 환상 속에
혼자서 울고 있는
초라하게 갇혀버린 나를 보았어
널 떠날 거야 uh
널 떠날 거야 uh
하지만 아직까지 사랑하는 걸
그래 그렇지만 내 맘속에
너를 잊어갈 거야
머리 위로 비친
내 하늘 바라다보며
널 향한 마음을 이제는 굳혔지만
웬일인지 네게 더 다가갈수록
우린 같은 하늘 아래 서 있었지
단지 널 사랑해 이렇게 말했지
이제껏 준비했던
많은 말을 뒤로한 채
언제나 니 옆에 있을게
이렇게 약속을 하겠어
저 하늘을 바라다보며
내게 하늘이 열려있어
그래그래 너는 내 앞에 서 있고
그래 다른 연인들은 키스를 해
하지만 항상 나는
너의 뒤에 있어야만 해
이제 그만해 나도 남잔데
내 마음 너도 알고 있는 걸 알아
그래 이제 나도 지쳐서
하늘만 바라볼 수밖에
내게 하늘이 열려있어
그래그래 너는 내 앞에 서 있고
그래 다른 연인들은 키스를 해
왜 난 너의 뒤에 있어야 할까
햇살에 일어나 보니
너무나 눈부셔
모든 게 다 변한 거야
널 향한 마음도
그렇지만 널 사랑 않는 게 아냐
이제는 나를 변화시킬 테니까
머리 위로 비친
내 하늘 바라다보며
널 향한 마음을 이제는 굳혔지만
웬일인지 네게 더 다가갈수록
우린 같은 하늘 아래 서 있었지
단지 널 사랑해 이렇게 말했지
이제껏 준비했던
많은 말을 뒤로한 채
언제나 니 옆에 있을게
이렇게 약속을 하겠어
저 하늘을 바라보며
한 번 더 한 번 더 말했지
이제껏 준비했던
많은 말을 뒤로한 채
(준비했던 많은 말을 뒤로한 채
다시 널 사랑한다고 했지)
언제나 니 옆에 있을게
다신 너 혼자 아냐
너의 곁엔 내가 있잖아",1671148800,673,217066.0,0.836,77.0,k-pop,1.337295691,98.66270431,3.100439498,1.746031746031746,초급
라일락,아이유,64,2021/03/25 0:00,0.0895,0.738,0.89,-2.275,0.0748,114.942,"나리는 꽃가루에 눈이 따끔해 (아야)
눈물이 고여도 꾹 참을래
내 마음 한켠 비밀스런 오르골에 넣어두고서
영원히 되감을 순간이니까

우리 둘의 마지막 페이지를 잘 부탁해
어느 작별이 이보다 완벽할까
Love me only till this spring

오 라일락 꽃이 지는 날 good bye
이런 결말이 어울려
안녕 꽃잎 같은 안녕
하이얀 우리 봄날의 climax
아 얼마나 기쁜 일이야

Ooh ooh
Love me only till this spring
봄바람처럼
Ooh ooh
Love me only till this spring
봄바람처럼

기분이 달아 콧노래 부르네 (랄라)
입꼬리는 살짝 올린 채
어쩜 이렇게 하늘은 더 바람은 또 완벽한 건지
오늘따라 내 모습 맘에 들어

처음 만난 그날처럼 예쁘다고 말해줄래
어느 이별이 이토록 달콤할까
Love resembles misty dream

오 라일락 꽃이 지는 날 good bye
이런 결말이 어울려
안녕 꽃잎 같은 안녕
하이얀 우리 봄날의 climax
아 얼마나 기쁜 일이야

Ooh ooh
Love resembles misty dream
뜬구름처럼
Ooh ooh
Love resembles misty dream
뜬구름처럼

너도 언젠가 날 잊게 될까
지금 표정과 오늘의 향기도
단잠 사이에 스쳐간
봄날의 꿈처럼

오 라일락 꽃이 지는 날 good bye
너의 대답이 날 울려
안녕 약속 같은 안녕
하이얀 우리 봄날에 climax
아 얼마나 기쁜 일이야

Ooh ooh
Love me only untill this spring
봄바람처럼
Ooh ooh
Love me only untill this spring
봄바람처럼

Ooh ooh
Love resembles misty dream
뜬구름처럼
Ooh ooh
Love resembles misty dream
뜬구름처럼",1616630400,686,214253.0,0.75,71.0,k-pop,47.52186589,52.47813411,3.201822145,2.088235294117647,중급
FEARLESS,LE SSERAFIM (르세라핌) ,64,2022/05/02 0:00,0.0508,0.863,0.62,-7.167,0.135,103.971,"Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam
Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam

제일 높은 곳에 난 닿길 원해 느꼈어 내 answer
내 혈관 속에 날뛰는 new wave 내 거대한 passion
관심 없어 과거에 모두가 알고 있는 그 트러블에 huh
I'm fearless a new b**ch new crazy 올라가 next one

밟아줘 highway highway
멋진 결말에 닿게
내 흉짐도 나의 일부라면
겁이 난 없지 없지

What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
Mmmm I’m fearless huh

You should get away
Get a get a get away
다치지 않게 다치 다치지 않게
You should get away
Get a get a get away
Mmmm I’m fearless huh

Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam
Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam

욕심을 숨기라는 네 말들은 이상해
겸손한 연기 같은 건 더 이상 안 해
가져와 forever win 내게 ay
가슴팍에 숫자 1 내게 ay
내 밑으로 조아린 세계 ay
Take the world break it down break you down down

밟아줘 highway highway
멋진 결말에 닿게
내 흉짐도 나의 일부라면
겁이 난 없지 없지

What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
Mmmm I’m fearless huh

You should get away
Get a get a get away
다치지 않게 다치 다치지 않게
You should get away
Get a get a get away
Mmmm I’m fearless huh

Bam ba ba ba ba bam ba ba ba ba bam
Ba ba ba ba bam
Bam ba ba ba ba bam ba ba ba ba
Mmmm I’m fearless huh

더는 없어 패배
준비된 내 payback
Bring it 당장 내게
Mmmm I’m fearless huh

What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
What you lookin’ at
What you what you lookin’ at
Mmmm I’m fearless huh

You should get away
Get a get a get away
다치지 않게 다치 다치지 않게
You should get away
Get a get a get away
Mmmm I’m fearless huh",1651449600,1212,168437.0,0.48,81.0,k-pop,83.3195706,16.6804294,7.19556867,2.2131147540983607,중급
밤양갱,비비 (BIBI) ,64,2024/02/13 0:00,0.771,0.455,0.408,-8.72,0.0642,178.047,"떠나는 길에 니가 내게 말했지
‘너는 바라는 게 너무나 많아
잠깐이라도 널 안 바라보면
머리에 불이 나버린다니까’
나는 흐르려는 눈물을 참고
하려던 얘길 어렵게 누르고
‘그래 미안해’라는 한 마디로
너랑 나눈 날들 마무리했었지

달디달고 달디달고 달디단 밤양갱 밤양갱
내가 먹고 싶었던 건 달디단 밤양갱 밤양갱이야

떠나는 길에 니가 내게 말했지
‘너는 바라는 게 너무나 많아’
아냐 내가 늘 바란 건 하나야
한 개뿐이야 달디단 밤양갱

달디달고 달디달고 달디단 밤양갱 밤양갱
내가 먹고 싶었던 건 달디단 밤양갱 밤양갱이야

상다리가 부러지고
둘이서 먹다 하나가 쓰러져버려도
나라는 사람을 몰랐던 넌

떠나가다가 돌아서서 말했지
‘너는 바라는 게 너무나 많아’
아냐 내가 늘 바란 건 하나야
한 개뿐이야 달디단 밤양갱",1707782400,284,146197.0,0.743,66.0,힙합,0.0,100.0,1.942584321,1.6538461538461537,초급
Guilty,태민 (TAEMIN),64,2023/10/30 0:00,0.289,0.572,0.777,-4.27,0.0421,81.983,"Poison apple
홀린 채
You wanna take a bite
손을 뻗어
위험 속에 깊이 빠져 가
Just a little more
That’s all it takes
널 망치고서
Throw it all away

단 하나를 주는 척
모든 걸 가져가
아픈 마음과 사랑을
헷갈려 원하게 만들어
우리 관계는 그렇게 됐어
모든 건 다 널 위해서

애매한 선과 악의 경계 위
(Ooo ooh you played the fool for me)
마지막 순간 나의 심판이

Oooooh
You got me G-U-I-L-T-Y
모르게 너를 속여 전부를 뺏어
또 Playing a game
재미로 해 둬
수백 가지 거짓말
Ooh yeah

G-U-I-L-T-Y
내 말 위에 놀아나
누가 날 벌할까
Uh uh Loving you’s a crime
눈치챈 순간 난
이미 다 사라져
I can walk like this,
talk like this,
play like this
Uh uh uh uh

네 마음과 다른 말 얼마든 해
Ok for tonight
이 순간도 나를 더 바라고 있잖아
솔직해 이제 그만
포기해 넌 내 안에 갇힌 걸

애매한 선과 악의 경계 위
(Forgive me ooh
you played the fool for me)
마지막 순간 나의 심판이

Oooooh
You got me G-U-I-L-T-Y
모르게 너를 속여 전부를 뺏어
또 Playing a game
재미로 해 둬
수백 가지 거짓말
Ooh yeah

너를 더 잃어 가기를 원해
우리의 사랑은 그게 편해
그저 남들과 다른 내 방식
아플수록 달콤히 남지
Every time every time every time

Oooooh
You got me G-U-I-L-T-Y
모르게 너를 속여 전부를 뺏어
또 Playing a game
재미로 해 둬
수백 가지 거짓말
Ooh yeah

G-U-I-L-T-Y
내 말 위에 놀아나
누가 날 벌할까
Uh uh Loving you’s a crime
눈치챈 순간 난
이미 다 사라져
I can walk like this,
talk like this,
play like this
Uh uh uh uh",1698624000,750,190173.0,0.665,64.0,k-pop,58.13333333,41.86666667,3.943777508,2.1358024691358026,중급
Pump Up The Volume!,PLAVE,63,2024/08/20 0:00,0.00708,0.66,0.787,-3.85,0.0668,89.98,"처음엔 난 아무것도 몰랐어
널 향해 심장이 뛰고 있단 걸
돌이켜 봐도 정말 서툴렀던 거야
우물쭈물 망설였던 난 그만

짜릿한 이 순간 바래왔던 이 느낌
바보야 니 얘기란 말야
(듣고 있지)
많은 사람 중에 너 하나밖에 안 보여
많은 사람 중에 너 하나밖에 보이지 않아
사랑해 말하지 못한 날 이젠 안녕

이렇게 전할래 내 맘
그곳에 기다려준 너에게 나 말할게
사랑해 이 말을 못 해서 너를 사랑해
참 오래 걸렸어
진심 어린 이 말 적었다 지웠다 했지
과연 니 맘도 같을까 봐 걱정이 됐으니

잠깐 기다리면 돌아오겠지
잠깐 시간나면 전화하겠지
생각지 못한 결말 일까 봐 두려웠었어
이젠 더는 신경 쓰지 않을래 널 두고 난
짜릿한 이 순간 바래왔던 이 느낌

바보야 니 얘기란 말야
많은 사람 중에 너 하나밖에 안 보여
많은 사람 중에 너 하나밖에 보이지 않아
사랑해 말하지 못한 날 이젠 안녕
이렇게 전할래 내 맘

그곳에 기다려준 너에게 나
많은 사람 중에 너 하나밖에 안 보여
많은 사람 중에 너 하나밖에 보이지 않아
사랑해 말하지 못한 날 이젠 안녕
이렇게 전할래 내 맘

그곳에 기다려준 너에게 나 말할게
영원히
숨이 차 말하지 못한 난 이젠 안녕
이렇게 전할래 내 맘
그곳에 너를 향해 달려갈게
(진심이야)",1724112000,426,179386.0,0.629,62.0,k-pop,0.0,100.0,2.374767262,1.8764044943820224,중급
